Site,SiteTown,Date,Time,Recorders,Temperature_°C,Humidity_%,Rain,Cloud_cover_%,Wind,Transect_ID,Latitude,Longitude,Site_type,Section,WFMeadow%,Amenity_grass%,Woodland%,Scrub%,Ornamental%,Herbal%,Semi-improved_grassland,Rough_grassland%,Concrete%,Plant_species,Pollinator_species_sample_code,Notes,Species_Order,Species_Family,Habitat_type,Functional_morphotypes,Broad_group
MS19,Pool,01/07/2022,14:54:26,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22895,-5.264781667,Restored,10,20,50,30,0,0,0,0,0,0,Leucanthemum_vulgare,Oedemera_lurida,,Coleoptera,Oedemeridae,Planted_Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:51:27,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22894833,-5.264848333,Restored,10,20,50,30,0,0,0,0,0,0,Leucanthemum_vulgare,Oedemera_nobilis,,Coleoptera,Oedemeridae,Planted_Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:55:17,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22893667,-5.26476,Restored,10,20,50,30,0,0,0,0,0,0,Leucanthemum_vulgare,Oedemera_nobilis,,Coleoptera,Oedemeridae,Planted_Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:49:00,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22895,-5.264866667,Restored,9,0,100,0,0,0,0,0,0,0,Leucanthemum_vulgare,Musca_osiris,,Diptera,Muscidae,Planted_Wildflower,Other_flies,Flies
MS19,Pool,01/07/2022,14:12:59,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22885,-5.265535,Restored,1,80,20,0,0,0,0,0,0,0,Hypochaeris_radicata,Bombus_lapidarius,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS19,Pool,01/07/2022,14:18:50,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22888833,-5.265526667,Restored,1,80,20,0,0,0,0,0,0,0,Hypochaeris_radicata,Bombus_lapidarius,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS19,Pool,01/07/2022,14:18:50,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22888833,-5.265526667,Restored,1,80,20,0,0,0,0,0,0,0,Hypochaeris_radicata,Bombus_lapidarius,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS19,Pool,01/07/2022,14:33:43,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22901,-5.265353333,Restored,6,20,80,0,0,0,0,0,0,0,Hypochaeris_radicata,Bombus_lapidarius,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS19,Pool,01/07/2022,14:37:16,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22897833,-5.265088333,Restored,7,0,100,0,0,0,0,0,0,0,Hypochaeris_radicata,Bombus_lapidarius,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS19,Pool,01/07/2022,14:38:32,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22899833,-5.265071667,Restored,8,0,100,0,0,0,0,0,0,0,Hypochaeris_radicata,Bombus_lapidarius,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS19,Pool,01/07/2022,14:46:07,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.228975,-5.264898333,Restored,9,0,100,0,0,0,0,0,0,0,Crepis_capillaris,Oedemera_lurida,,Coleoptera,Oedemeridae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:47,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22881833,-5.265595,Restored,1,80,20,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:50:08,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22894,-5.26486,Restored,10,20,50,30,0,0,0,0,0,0,Hypochaeris_radicata,Oedemera_lurida,,Coleoptera,Oedemeridae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:50:08,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22894,-5.26486,Restored,10,20,50,30,0,0,0,0,0,0,Hypochaeris_radicata,Oedemera_lurida,,Coleoptera,Oedemeridae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:53:32,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22897167,-5.264805,Restored,10,20,50,30,0,0,0,0,0,0,Hypochaeris_radicata,Oedemera_lurida,,Coleoptera,Oedemeridae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:47:02,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22896667,-5.26489,Restored,9,0,100,0,0,0,0,0,0,0,Hypochaeris_radicata,Oedemera_nobilis,,Coleoptera,Oedemeridae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:19:24,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22883167,-5.26559,Restored,1,80,20,0,0,0,0,0,0,0,Hypochaeris_radicata,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:50:28,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22894333,-5.264858333,Restored,10,20,50,30,0,0,0,0,0,0,Hypochaeris_radicata,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:50:28,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22894333,-5.264858333,Restored,10,20,50,30,0,0,0,0,0,0,Hypochaeris_radicata,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS19,Pool,01/07/2022,14:15:32,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22887333,-5.265533333,Restored,1,80,20,0,0,0,0,0,0,0,Crepis_capillaris,Musca_osiris,,Diptera,Muscidae,Wildflower,Other_flies,Flies
MS19,Pool,01/07/2022,14:16:12,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22888333,-5.26553,Restored,1,80,20,0,0,0,0,0,0,0,Crepis_capillaris,Musca_osiris,,Diptera,Muscidae,Wildflower,Other_flies,Flies
MS19,Pool,01/07/2022,14:32:32,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22894667,-5.265186667,Restored,5,50,50,0,0,0,0,0,0,0,Hypochaeris_radicata,Urophora_spp.,,Diptera,Tephritidae,Wildflower,Other_flies,Flies
MS19,Pool,01/07/2022,14:43:35,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22895833,-5.26497,Restored,8,0,100,0,0,0,0,0,0,0,Crepis_capillaris,Lasioglossum_calceatum,,Hymenoptera,Halictidae,Wildflower,Solitary_bees,Bees
MS19,Pool,01/07/2022,14:30:46,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22896667,-5.265455,Restored,5,50,50,0,0,0,0,0,0,0,Hypochaeris_radicata,Lasioglossum_calceatum,,Hymenoptera,Halictidae,Wildflower,Solitary_bees,Bees
MS19,Pool,01/07/2022,14:42:35,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22897333,-5.265166667,Restored,8,0,100,0,0,0,0,0,0,0,Hypochaeris_radicata,Lasioglossum_calceatum,,Hymenoptera,Halictidae,Wildflower,Solitary_bees,Bees
MS19,Pool,01/07/2022,14:44:30,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22894833,-5.264963333,Restored,9,0,100,0,0,0,0,0,0,0,Hypochaeris_radicata,Lasioglossum_calceatum,,Hymenoptera,Halictidae,Wildflower,Solitary_bees,Bees
MS19,Pool,01/07/2022,14:18:25,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22887167,-5.265546667,Restored,1,80,20,0,0,0,0,0,0,0,Hypochaeris_radicata,Panurgus_banksianus,,Hymenoptera,Andrenidae,Wildflower,Solitary_bees,Bees
MS19,Pool,01/07/2022,14:23:00,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22887667,-5.265686667,Restored,2,60,40,0,0,0,0,0,0,0,Hypochaeris_radicata,Panurgus_banksianus,,Hymenoptera,Andrenidae,Wildflower,Solitary_bees,Bees
MS19,Pool,01/07/2022,14:40:12,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.228995,-5.265041667,Restored,8,0,100,0,0,0,0,0,0,0,Crepis_capillaris,Chrysogaster_soltistalis,,Diptera,Syrphidae,Wildflower,Syrphidae,Flies
MS19,Pool,01/07/2022,14:41:19,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.228965,-5.264996667,Restored,8,0,100,0,0,0,0,0,0,0,Crepis_capillaris,Chrysogaster_soltistalis,,Diptera,Syrphidae,Wildflower,Syrphidae,Flies
MS19,Pool,01/07/2022,14:21:13,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22883,-5.265588333,Restored,1,80,20,0,0,0,0,0,0,0,Hypochaeris_radicata,Episyrphus_balteatus,,Diptera,Syrphidae,Wildflower,Syrphidae,Flies
MS19,Pool,01/07/2022,14:24:34,"Olly, Fred",17,50,No rain,76-100,Moderate wind,1,50.22891333,-5.265608333,Restored,3,0,70,25,10,0,0,0,0,0,0,0,0,0,0,,,
UR18,Pool,01/07/2022,13:08:40,"Olly, Fred",14,50,No rain,76-100,Moderate wind,1,50.23203167,-5.264795,Unrestored,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR18,Pool,01/07/2022,13:12:33,"Olly, Fred",14,50,No rain,76-100,Moderate wind,1,50.23202667,-5.265233333,Unrestored,7,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR18,Pool,01/07/2022,13:07:01,"Olly, Fred",14,50,No rain,76-100,Moderate wind,1,50.23203667,-5.26453,Unrestored,3,0,100,0,0,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
UR18,Pool,01/07/2022,13:10:23,"Olly, Fred",14,50,No rain,76-100,Moderate wind,1,50.23202833,-5.264921667,Unrestored,5,0,100,0,0,0,0,0,0,0,Trifolium_repens,Bombus_lapidarius,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR18,Pool,01/07/2022,13:13:02,"Olly, Fred",14,50,No rain,76-100,Moderate wind,1,50.23202667,-5.26523,Unrestored,8,0,100,0,0,0,0,0,0,0,Trifolium_repens,Bombus_lapidarius,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR18,Pool,01/07/2022,13:17:56,"Olly, Fred",14,50,No rain,76-100,Moderate wind,1,50.23204167,-5.26562,Unrestored,10,0,100,0,0,0,0,0,0,0,Trifolium_repens,Bombus_lapidarius,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR18,Pool,01/07/2022,13:06:34,"Olly, Fred",14,50,No rain,76-100,Moderate wind,1,50.23203833,-5.26456,Unrestored,2,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR18,Pool,01/07/2022,13:09:55,"Olly, Fred",14,50,No rain,76-100,Moderate wind,1,50.23202333,-5.26493,Unrestored,5,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR18,Pool,01/07/2022,13:11:36,"Olly, Fred",14,50,No rain,76-100,Moderate wind,1,50.23203333,-5.265076667,Unrestored,6,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR18,Pool,01/07/2022,13:13:20,"Olly, Fred",14,50,No rain,76-100,Moderate wind,1,50.23202333,-5.26529,Unrestored,8,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR18,Pool,01/07/2022,13:17:03,"Olly, Fred",14,50,No rain,76-100,Moderate wind,1,50.23204,-5.265481667,Unrestored,9,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR18,Pool,01/07/2022,13:17:03,"Olly, Fred",14,50,No rain,76-100,Moderate wind,1,50.23204,-5.265481667,Unrestored,9,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR18,Pool,01/07/2022,13:15:54,"Olly, Fred",14,50,No rain,76-100,Moderate wind,1,50.23201833,-5.26529,Unrestored,8,0,100,0,0,0,0,0,0,0,Taraxacum_agg,Thaumatomyia_notata,,Diptera,Chlorpidae,Amenity,Other_flies,Flies
UR18,Pool,01/07/2022,13:05:21,"Olly, Fred",14,50,No rain,76-100,Moderate wind,1,50.23203667,-5.264423333,Unrestored,1,0,95,25,0,0,0,0,0,0,0,0,0,0,0,,,
UR19,Pool,01/07/2022,15:28:09,"Olly, Fred",17,50,No rain,0-25,Moderate wind,1,50.23000167,-5.258366667,Unrestored,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR19,Pool,01/07/2022,15:29:14,"Olly, Fred",17,50,No rain,0-25,Moderate wind,1,50.229965,-5.258266667,Unrestored,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR19,Pool,01/07/2022,15:31:21,"Olly, Fred",17,50,No rain,0-25,Moderate wind,1,50.22994,-5.257981667,Unrestored,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR19,Pool,01/07/2022,15:31:52,"Olly, Fred",17,50,No rain,0-25,Moderate wind,1,50.22992,-5.257848333,Unrestored,5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR19,Pool,01/07/2022,15:33:14,"Olly, Fred",17,50,No rain,0-25,Moderate wind,1,50.2298,-5.257771667,Unrestored,6,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR19,Pool,01/07/2022,15:35:08,"Olly, Fred",17,50,No rain,0-25,Moderate wind,2,50.22977167,-5.257918333,Unrestored,8,0,80,0,0,0,0,0,0,20,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR19,Pool,01/07/2022,15:34:27,"Olly, Fred",17,50,No rain,0-25,Moderate wind,2,50.229775,-5.257876667,Unrestored,7,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR19,Pool,01/07/2022,15:36:38,"Olly, Fred",17,50,No rain,0-25,Moderate wind,2,50.22980667,-5.258068333,Unrestored,9,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR19,Pool,01/07/2022,15:36:38,"Olly, Fred",17,50,No rain,0-25,Moderate wind,2,50.22980667,-5.258068333,Unrestored,9,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR19,Pool,01/07/2022,15:37:17,"Olly, Fred",17,50,No rain,0-25,Moderate wind,2,50.22982333,-5.258163333,Unrestored,9,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR19,Pool,01/07/2022,15:38:22,"Olly, Fred",17,50,No rain,0-25,Moderate wind,2,50.22984,-5.258318333,Unrestored,10,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR19,Pool,01/07/2022,15:38:22,"Olly, Fred",17,50,No rain,0-25,Moderate wind,2,50.22984,-5.258318333,Unrestored,10,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR19,Pool,01/07/2022,15:38:22,"Olly, Fred",17,50,No rain,0-25,Moderate wind,2,50.22984,-5.258318333,Unrestored,10,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
